"date","contract_code","rate"
2025-07-03,"DI1F29",13.2130488065454
2025-07-03,"DI1F29",13.1990008280274
2025-07-03,"DI1F30",13.2295063868248
2025-07-03,"DI1F30",13.2230021324787
2025-07-03,"DI1F30",13.2339997060091
2025-07-03,"DI1F30",13.251002068216
2025-07-03,"DI1F31",13.2752554565796
2025-07-03,"DI1F32",13.3297044589612
2025-07-03,"DI1F33",13.334540722454
2025-07-03,"DI1F34",13.3166451900251
2025-07-03,"DI1F35",13.3259551274951
2025-07-04,"DI1F27",14.2163670536788
2025-07-04,"DI1F27",13.9539976313086
2025-07-04,"DI1F27",13.7329979933966
2025-07-04,"DI1F27",13.5559978845573
2025-07-04,"DI1F28",13.4177726294918
2025-07-04,"DI1F28",13.3195316937601
2025-07-04,"DI1F28",13.2738001714257
2025-07-04,"DI1F28",13.2593039938171
2025-07-04,"DI1F29",13.2440933277567
2025-07-04,"DI1F29",13.2340335412724
2025-07-04,"DI1F29",13.2501034857516
2025-07-04,"DI1F29",13.2350016933574
2025-07-04,"DI1F30",13.2625491998151
2025-07-04,"DI1F30",13.2579991660067
2025-07-04,"DI1F30",13.2700014930442
2025-07-04,"DI1F30",13.2840009701921
2025-07-04,"DI1F31",13.3112885066313
2025-07-04,"DI1F32",13.3697386298642
2025-07-04,"DI1F33",13.3665633653199
2025-07-04,"DI1F34",13.3496662892705
2025-07-04,"DI1F35",13.3659763378605
2025-07-07,"DI1F27",14.2425590299432
2025-07-07,"DI1F27",13.9900014184829
2025-07-07,"DI1F27",13.7770028358602
2025-07-07,"DI1F27",13.609999654267
2025-07-07,"DI1F28",13.481922569219
2025-07-07,"DI1F28",13.3896753291967
2025-07-07,"DI1F28",13.347934861924
2025-07-07,"DI1F28",13.3364304372411
2025-07-07,"DI1F29",13.3252184876615
2025-07-07,"DI1F29",13.3201537593525
2025-07-07,"DI1F29",13.3402224718758
2025-07-07,"DI1F29",13.3230002029061
2025-07-07,"DI1F30",13.3566561947579
2025-07-07,"DI1F30",13.3510013481558
2025-07-07,"DI1F30",13.3609989185713
2025-07-07,"DI1F30",13.375999460036
2025-07-07,"DI1F31",13.4053747002152
2025-07-07,"DI1F32",13.4558039014174
2025-07-07,"DI1F33",13.4616271662893
2025-07-07,"DI1F34",13.4487201908881
2025-07-07,"DI1F35",13.4570251169736
2025-07-08,"DI1F27",14.2175864669078
2025-07-08,"DI1F27",13.9589964087204
2025-07-08,"DI1F27",13.7410018254784
2025-07-08,"DI1F27",13.5749997668485
2025-07-08,"DI1F28",13.4438924410017
2025-07-08,"DI1F28",13.3586595007102
2025-07-08,"DI1F28",13.3249237771409
2025-07-08,"DI1F28",13.3254337733928
2025-07-08,"DI1F29",13.3222351851844
2025-07-08,"DI1F29",13.322174230833
2025-07-08,"DI1F29",13.3412363734549
2025-07-08,"DI1F29",13.3299993519847
2025-07-08,"DI1F30",13.3716815050688
2025-07-08,"DI1F30",13.3699987310858
2025-07-08,"DI1F30",13.383001063542
2025-07-08,"DI1F30",13.4020015390851
2025-07-08,"DI1F31",13.4344080945447
2025-07-08,"DI1F32",13.4868304279997
2025-07-08,"DI1F33",13.4936481946252
2025-07-08,"DI1F34",13.4727353535954
2025-07-08,"DI1F35",13.4810357810243
2025-07-09,"DI1F27",14.2016508175559
2025-07-09,"DI1F27",13.9429971710714
2025-07-09,"DI1F27",13.7270031609677
2025-07-09,"DI1F27",13.5629988888886
2025-07-09,"DI1F28",13.4389197426063
2025-07-09,"DI1F28",13.3576866836158
2025-07-09,"DI1F28",13.3259491413077
2025-07-09,"DI1F28",13.3274619877819
2025-07-09,"DI1F29",13.3192463183769
2025-07-09,"DI1F29",13.3221901039538
2025-07-09,"DI1F29",13.3502614866699
2025-07-09,"DI1F29",13.3510012399557
2025-07-09,"DI1F30",13.3806991624187
2025-07-09,"DI1F30",13.3849980874327
2025-07-09,"DI1F30",13.4010000370194
2025-07-09,"DI1F30",13.4250020660081
2025-07-09,"DI1F31",13.4574319112151
2025-07-09,"DI1F32",13.521860303893
2025-07-09,"DI1F33",13.527673025957
2025-07-09,"DI1F34",13.5107607661328
2025-07-09,"DI1F35",13.5230609986655
2025-07-10,"DI1F27",14.3431945216851
2025-07-10,"DI1F27",14.1000004507255
2025-07-10,"DI1F27",13.8909964976924
2025-07-10,"DI1F27",13.7290023015548
2025-07-10,"DI1F28",13.6042563806404
2025-07-10,"DI1F28",13.5219870880036
2025-07-10,"DI1F28",13.4882207075174
2025-07-10,"DI1F28",13.4846982966341
2025-07-10,"DI1F29",13.4804752362108
2025-07-10,"DI1F29",13.4833992133653
2025-07-10,"DI1F29",13.5124579532542
2025-07-10,"DI1F29",13.508998945383
2025-07-10,"DI1F30",13.552884145004
2025-07-10,"DI1F30",13.5530003897818
2025-07-10,"DI1F30",13.5760003687592
2025-07-10,"DI1F30",13.5939978906346
2025-07-10,"DI1F31",13.6265782514162
2025-07-10,"DI1F32",13.6789723169285
2025-07-10,"DI1F33",13.6777676938397
2025-07-10,"DI1F34",13.6478356701763
2025-07-10,"DI1F35",13.6561255936376
2025-07-11,"DI1F27",14.3703811172092
2025-07-11,"DI1F27",14.1209974622691
2025-07-11,"DI1F27",13.9080026636581
2025-07-11,"DI1F27",13.7510021034081
2025-07-11,"DI1F28",13.6273336116868
2025-07-11,"DI1F28",13.539046553711
2025-07-11,"DI1F28",13.5002666001798
2025-07-11,"DI1F28",13.495734329633
2025-07-11,"DI1F29",13.4845005283637
2025-07-11,"DI1F29",13.4874228101302
2025-07-11,"DI1F29",13.5054647803397
2025-07-11,"DI1F29",13.5029983705851
2025-07-11,"DI1F30",13.5358790466872
2025-07-11,"DI1F30",13.5380013684009
2025-07-11,"DI1F30",13.5400015337274
2025-07-11,"DI1F30",13.5750013257826
2025-07-11,"DI1F31",13.6035697676222
2025-07-11,"DI1F32",13.655962552658
2025-07-11,"DI1F33",13.6537574087594
2025-07-11,"DI1F34",13.6218234432512
2025-07-11,"DI1F35",13.6171116575127
2025-07-14,"DI1F27",14.3474260860623
2025-07-14,"DI1F27",14.0969972563046
2025-07-14,"DI1F27",13.8910019232555
2025-07-14,"DI1F27",13.7339968234045
2025-07-14,"DI1F28",13.6223653738457
2025-07-14,"DI1F28",13.5420826289526
2025-07-14,"DI1F28",13.5113078788447
2025-07-14,"DI1F28",13.5117798109248
2025-07-14,"DI1F29",13.511552566538
2025-07-14,"DI1F29",13.5194751123242
2025-07-14,"DI1F29",13.5455238461377
2025-07-14,"DI1F29",13.5469981302261
2025-07-14,"DI1F30",13.5889450864201
2025-07-14,"DI1F30",13.593999476033
2025-07-14,"DI1F30",13.6140009403641
2025-07-14,"DI1F30",13.6379994786587
2025-07-14,"DI1F31",13.6786392420297
2025-07-14,"DI1F32",13.7330215381164
2025-07-14,"DI1F33",13.7588242539225
2025-07-14,"DI1F34",13.7368895399224
2025-07-14,"DI1F35",13.7421706225469
2025-07-15,"DI1F27",14.3976921093238
2025-07-15,"DI1F27",14.1620032920457
2025-07-15,"DI1F27",13.9799972495949
2025-07-15,"DI1F27",13.84600308485
2025-07-15,"DI1F28",13.7476320966452
2025-07-15,"DI1F28",13.6723271748088
2025-07-15,"DI1F28",13.647539311958
2025-07-15,"DI1F28",13.6550039192806
2025-07-15,"DI1F29",13.6487495140134
2025-07-15,"DI1F29",13.6646712249123
2025-07-15,"DI1F29",13.6866982057409
2025-07-15,"DI1F29",13.6939994657408
2025-07-15,"DI1F30",13.7381056171082
2025-07-15,"DI1F30",13.7430011519523
2025-07-15,"DI1F30",13.7610003236581
2025-07-15,"DI1F30",13.7839995017906
2025-07-15,"DI1F31",13.8227639048418
2025-07-15,"DI1F32",13.873124345981
2025-07-15,"DI1F33",13.8979135638586
2025-07-15,"DI1F34",13.8789686320132
2025-07-15,"DI1F35",13.8902434261758
2025-07-16,"DI1F27",14.4128579569539
2025-07-16,"DI1F27",14.1840035421698
2025-07-16,"DI1F27",14.0029970721879
2025-07-16,"DI1F27",13.8760027754096
2025-07-16,"DI1F28",13.7837337579978
2025-07-16,"DI1F28",13.723443133546
2025-07-16,"DI1F28",13.7086581231541
2025-07-16,"DI1F28",13.7161086438309
2025-07-16,"DI1F29",13.7198623141222
2025-07-16,"DI1F29",13.7337723686501
2025-07-16,"DI1F29",13.7608008693434
2025-07-16,"DI1F29",13.7659983831274
2025-07-16,"DI1F30",13.8091884229234
2025-07-16,"DI1F30",13.8189986828064
2025-07-16,"DI1F30",13.8389982147904
2025-07-16,"DI1F30",13.863000936186
2025-07-16,"DI1F31",13.9038375604802
2025-07-16,"DI1F32",13.9692006203903
2025-07-16,"DI1F33",13.9899737541209
2025-07-16,"DI1F34",13.9770214958147
2025-07-16,"DI1F35",13.9762878803432
2025-07-17,"DI1F27",14.3828736022841
2025-07-17,"DI1F27",14.1460031391668
2025-07-17,"DI1F27",13.9519966772812
2025-07-17,"DI1F27",13.8140004710906
2025-07-17,"DI1F28",13.7126442787014
2025-07-17,"DI1F28",13.6413379910845
2025-07-17,"DI1F28",13.6095358855441
2025-07-17,"DI1F28",13.6179977625291
2025-07-17,"DI1F29",13.6117400787596
2025-07-17,"DI1F29",13.6246537849325
2025-07-17,"DI1F29",13.6496855112364
2025-07-17,"DI1F29",13.6590004567585
2025-07-17,"DI1F30",13.7000923154774
2025-07-17,"DI1F30",13.7080016448635
2025-07-17,"DI1F30",13.7280011460239
2025-07-17,"DI1F30",13.7529999641094
2025-07-17,"DI1F31",13.791755775984
2025-07-17,"DI1F32",13.8541247680212
2025-07-17,"DI1F33",13.8649008601839
2025-07-17,"DI1F34",13.8449552995388
2025-07-17,"DI1F35",13.8482294164223
2025-07-18,"DI1F27",14.4211045135232
2025-07-18,"DI1F27",14.1880026204597
2025-07-18,"DI1F27",13.9940006795939
2025-07-18,"DI1F27",13.857998086164
2025-07-18,"DI1F28",13.7577640801712
2025-07-18,"DI1F28",13.6844384084079
2025-07-18,"DI1F28",13.6586386583362
2025-07-18,"DI1F28",13.6640853510211
2025-07-18,"DI1F29",13.6568212780737
2025-07-18,"DI1F29",13.670729005801
2025-07-18,"DI1F29",13.699759205626
2025-07-18,"DI1F29",13.7059992986416
2025-07-18,"DI1F30",13.7481546850295
2025-07-18,"DI1F30",13.7520001385307
2025-07-18,"DI1F30",13.7800010285121
2025-07-18,"DI1F30",13.7999995315784
2025-07-18,"DI1F31",13.8327966909616
2025-07-18,"DI1F32",13.8981603657107
2025-07-18,"DI1F33",13.9049290769212
2025-07-18,"DI1F34",13.8789787587502
2025-07-18,"DI1F35",13.8812480723814
2025-07-21,"DI1F27",14.3540160557333
2025-07-21,"DI1F27",14.1110020912476
2025-07-21,"DI1F27",13.9139976588447
2025-07-21,"DI1F27",13.8900401379139
2025-07-21,"DI1F27",13.7700030747075
2025-07-21,"DI1F28",13.6706448359098
2025-07-21,"DI1F28",13.6083457485536
2025-07-21,"DI1F28",13.590557003166
2025-07-21,"DI1F28",13.5950075684138
2025-07-21,"DI1F29",13.5917540887143
2025-07-21,"DI1F29",13.6116741983978
2025-07-21,"DI1F29",13.6336990702116
2025-07-21,"DI1F29",13.6560000925833
2025-07-21,"DI1F30",13.7031192643881
2025-07-21,"DI1F30",13.7119989693473
2025-07-21,"DI1F30",13.732998311374
2025-07-21,"DI1F30",13.7609994039243
2025-07-21,"DI1F31",13.8017802611667
2025-07-21,"DI1F32",13.8781531440707
2025-07-21,"DI1F33",13.8879243455492
2025-07-21,"DI1F34",13.8679744727208
2025-07-21,"DI1F35",13.8642436166615
2025-07-22,"DI1F27",14.2979538308797
2025-07-22,"DI1F27",14.0430002002643
2025-07-22,"DI1F27",13.8390000561133
2025-07-22,"DI1F27",13.8179380591657
2025-07-22,"DI1F27",13.6960001556342
2025-07-22,"DI1F28",13.5925386390302
2025-07-22,"DI1F28",13.5232367349642
2025-07-22,"DI1F28",13.5024512600163
2025-07-22,"DI1F28",13.5059037420796
2025-07-22,"DI1F29",13.5096673308757
2025-07-22,"DI1F29",13.5285863582249
2025-07-22,"DI1F29",13.558630477761
2025-07-22,"DI1F29",13.574001816251
2025-07-22,"DI1F30",13.62004773252
2025-07-22,"DI1F30",13.6329983393974
2025-07-22,"DI1F30",13.6540016050968
2025-07-22,"DI1F30",13.6889995989044
2025-07-22,"DI1F31",13.724723699801
2025-07-22,"DI1F32",13.7951008082833
2025-07-22,"DI1F33",13.8078803618253
2025-07-22,"DI1F34",13.7799324327194
2025-07-22,"DI1F35",13.7962136732087
2025-07-23,"DI1F27",14.26195676457
2025-07-23,"DI1F27",14.0069998131918
2025-07-23,"DI1F27",13.8069977253228
2025-07-23,"DI1F27",13.7859244429496
2025-07-23,"DI1F27",13.6700003861498
2025-07-23,"DI1F28",13.565524261383
2025-07-23,"DI1F28",13.5002283551145
2025-07-23,"DI1F28",13.4834492534835
2025-07-23,"DI1F28",13.4889067298419
2025-07-23,"DI1F29",13.4896605750348
2025-07-23,"DI1F29",13.510582620329
2025-07-23,"DI1F29",13.5486314371465
2025-07-23,"DI1F29",13.5619986181118
2025-07-23,"DI1F30",13.6130528551546
2025-07-23,"DI1F30",13.6260016414957
2025-07-23,"DI1F30",13.6500020746253
2025-07-23,"DI1F30",13.6899985179982
2025-07-23,"DI1F31",13.7317378751963
2025-07-23,"DI1F32",13.8131189995116
2025-07-23,"DI1F33",13.832899434091
2025-07-23,"DI1F34",13.8219567941141
2025-07-23,"DI1F35",13.8352345208492
2025-07-24,"DI1F27",14.2751144879675
2025-07-24,"DI1F27",14.0260025161807
2025-07-24,"DI1F27",13.8340031610092
2025-07-24,"DI1F27",13.814044136193
2025-07-24,"DI1F27",13.7029994892169
2025-07-24,"DI1F28",13.6026340844318
2025-07-24,"DI1F28",13.5403277833337
2025-07-24,"DI1F28",13.521530651086
2025-07-24,"DI1F28",13.5329902631007
2025-07-24,"DI1F29",13.5367389577333
2025-07-24,"DI1F29",13.558660330627
2025-07-24,"DI1F29",13.6027068455528
2025-07-24,"DI1F29",13.6159988423929
2025-07-24,"DI1F30",13.6681180520849
2025-07-24,"DI1F30",13.6849998204881
2025-07-24,"DI1F30",13.7100015203593
2025-07-24,"DI1F30",13.7539981675425
2025-07-24,"DI1F31",13.796797880556
2025-07-24,"DI1F32",13.8891758275954
2025-07-24,"DI1F33",13.9139545140905
2025-07-24,"DI1F34",13.9100090716281
2025-07-24,"DI1F35",13.9232808158364
2025-07-25,"DI1F27",14.2742336863278
2025-07-25,"DI1F27",14.0290018520879
2025-07-25,"DI1F27",13.8429962086206
2025-07-25,"DI1F27",13.828134375735
2025-07-25,"DI1F27",13.7159979130295
2025-07-25,"DI1F28",13.6177013086982
2025-07-25,"DI1F28",13.5563825893841
2025-07-25,"DI1F28",13.544593438604
2025-07-25,"DI1F28",13.5530415475107
2025-07-25,"DI1F29",13.5567882195606
2025-07-25,"DI1F29",13.5807041373796
2025-07-25,"DI1F29",13.6217462976781
2025-07-25,"DI1F29",13.6379985201313
2025-07-25,"DI1F30",13.6901509522211
2025-07-25,"DI1F30",13.7049978077612
2025-07-25,"DI1F30",13.7279983627016
2025-07-25,"DI1F30",13.7690008614832
2025-07-25,"DI1F31",13.8078162223434
2025-07-25,"DI1F32",13.8981887250545
2025-07-25,"DI1F33",13.927963892382
2025-07-25,"DI1F34",13.9150143041372
2025-07-25,"DI1F35",13.9272834875861
2025-07-28,"DI1F27",14.2592978994695
2025-07-28,"DI1F27",14.0130026388399
2025-07-28,"DI1F27",13.8219977283409
2025-07-28,"DI1F27",13.8061413719772
2025-07-28,"DI1F27",13.6969975712348
2025-07-28,"DI1F28",13.6007084472171
2025-07-28,"DI1F28",13.5403879190275
2025-07-28,"DI1F28",13.5285980236696
2025-07-28,"DI1F28",13.5380385067472
2025-07-28,"DI1F29",13.5497942886464
2025-07-28,"DI1F29",13.5697070254296
2025-07-28,"DI1F29",13.6117496579526
2025-07-28,"DI1F29",13.6269982545794
2025-07-28,"DI1F30",13.6751502486212
2025-07-28,"DI1F30",13.6929982282659
2025-07-28,"DI1F30",13.7179997310719
2025-07-28,"DI1F30",13.7569983558968
2025-07-28,"DI1F31",13.7968123675932
2025-07-28,"DI1F32",13.8921919302172
2025-07-28,"DI1F33",13.9109576790997
2025-07-28,"DI1F34",13.9110157009236
2025-07-28,"DI1F35",13.9242839798467
2025-07-29,"DI1F27",14.1932110621149
2025-07-29,"DI1F27",13.9360009180504
2025-07-29,"DI1F27",13.739000119359
2025-07-29,"DI1F27",13.7129866839105
2025-07-29,"DI1F27",13.5940022145595
2025-07-29,"DI1F28",13.4805229988655
2025-07-29,"DI1F28",13.4112045996804
2025-07-29,"DI1F28",13.387409689994
2025-07-29,"DI1F28",13.3898529219696
2025-07-29,"DI1F29",13.3845984510881
2025-07-29,"DI1F29",13.4045197629006
2025-07-29,"DI1F29",13.4405665186413
2025-07-29,"DI1F29",13.4560000869103
2025-07-29,"DI1F30",13.5029842437674
2025-07-29,"DI1F30",13.5189999083796
2025-07-29,"DI1F30",13.5419993594738
2025-07-29,"DI1F30",13.5819987280496
2025-07-29,"DI1F31",13.621677073936
2025-07-29,"DI1F32",13.7130711117052
2025-07-29,"DI1F33",13.7418601841581
2025-07-29,"DI1F34",13.7399261011377
2025-07-29,"DI1F35",13.7612081389774
2025-07-30,"DI1F27",14.269568987244
2025-07-30,"DI1F27",14.0120031565201
2025-07-30,"DI1F27",13.8099991749692
2025-07-30,"DI1F27",13.783202820217
2025-07-30,"DI1F27",13.6610014288213
2025-07-30,"DI1F28",13.5446796954699
2025-07-30,"DI1F28",13.4693372576892
2025-07-30,"DI1F28",13.44351953657
2025-07-30,"DI1F28",13.4439518209535
2025-07-30,"DI1F29",13.4366873263506
2025-07-30,"DI1F29",13.4525987090026
2025-07-30,"DI1F29",13.4876338893314
2025-07-30,"DI1F29",13.4980017860658
2025-07-30,"DI1F30",13.5500455549743
2025-07-30,"DI1F30",13.5589981741371
2025-07-30,"DI1F30",13.5789980445854
2025-07-30,"DI1F30",13.6139980564962
2025-07-30,"DI1F31",13.6527116201571
2025-07-30,"DI1F32",13.7400932238502
2025-07-30,"DI1F33",13.7818904618108
2025-07-30,"DI1F34",13.7789507021757
2025-07-30,"DI1F35",13.7942276173127
2025-07-31,"DI1F27",14.3930848349324
2025-07-31,"DI1F27",14.1530020507401
2025-07-31,"DI1F27",13.9539973755398
2025-07-31,"DI1F27",13.9275857981366
2025-07-31,"DI1F27",13.8069981598466
2025-07-31,"DI1F28",13.6949986110509
2025-07-31,"DI1F28",13.6166162828505
2025-07-31,"DI1F28",13.5907742871435
2025-07-31,"DI1F28",13.5911853898601
2025-07-31,"DI1F29",13.5848990755409
2025-07-31,"DI1F29",13.5947897514231
2025-07-31,"DI1F29",13.6328157954997
2025-07-31,"DI1F29",13.6370004040404
2025-07-31,"DI1F30",13.6811932242376
2025-07-31,"DI1F30",13.6869980867158
2025-07-31,"DI1F30",13.7040007854804
2025-07-31,"DI1F30",13.7359986198058
2025-07-31,"DI1F31",13.7698170666252
2025-07-31,"DI1F32",13.8561830167039
2025-07-31,"DI1F33",13.8729481576607
2025-07-31,"DI1F34",13.8690033645362
2025-07-31,"DI1F35",13.8752712623508
2025-08-01,"DI1F27",14.2387092296408
2025-08-01,"DI1F27",13.9869975057213
2025-08-01,"DI1F27",13.7879968679472
2025-08-01,"DI1F27",13.7662820011691
2025-08-01,"DI1F27",13.6459994564528
2025-08-01,"DI1F28",13.5397522367513
2025-08-01,"DI1F28",13.4663906278686
2025-08-01,"DI1F28",13.4425726254066
2025-08-01,"DI1F28",13.449006783827
2025-08-01,"DI1F29",13.4467398937064
2025-08-01,"DI1F29",13.4636460949039
2025-08-01,"DI1F29",13.5016826216639
2025-08-01,"DI1F29",13.5190009539538
2025-08-01,"DI1F30",13.5650846859953
2025-08-01,"DI1F30",13.5800001190395
2025-08-01,"DI1F30",13.6029986281718
2025-08-01,"DI1F30",13.6420007155978
2025-08-01,"DI1F31",13.670741923412
2025-08-01,"DI1F32",13.7621227329964
2025-08-01,"DI1F33",13.7929061968667
2025-08-01,"DI1F34",13.7979663596629
2025-08-01,"DI1F35",13.8002365298778
2025-08-04,"DI1F27",14.2007066355013
2025-08-04,"DI1F27",13.9420032773055
2025-08-04,"DI1F27",13.7359968463103
2025-08-04,"DI1F27",13.704204041227
2025-08-04,"DI1F27",13.5850007189508
2025-08-04,"DI1F28",13.4676554629277
2025-08-04,"DI1F28",13.3943034188869
2025-08-04,"DI1F28",13.3734930066708
2025-08-04,"DI1F28",13.3739232278144
2025-08-04,"DI1F29",13.3696587706636
2025-08-04,"DI1F29",13.3835655641096
2025-08-04,"DI1F29",13.4176009595209
2025-08-04,"DI1F29",13.4300008605391
2025-08-04,"DI1F30",13.4760071920417
2025-08-04,"DI1F30",13.4899990074052
2025-08-04,"DI1F30",13.510000971773
2025-08-04,"DI1F30",13.5389996950525
2025-08-04,"DI1F31",13.5816761794844
2025-08-04,"DI1F32",13.6630568337061
2025-08-04,"DI1F33",13.6978516531627
2025-08-04,"DI1F34",13.6889110804668
2025-08-04,"DI1F35",13.7021907768312
2025-08-05,"DI1F27",14.2008323791611
2025-08-05,"DI1F27",13.9459969883859
2025-08-05,"DI1F27",13.747997607648
